"Device","Date & Time","Latitude","Longitude","Google Maps"
"iPhone","8/18/26 1:57:49 PM","40.797149135899936","-96.6908336289328","https://www.google.com/maps?q=40.797149135899936,-96.6908336289328"
"iPhone","8/17/26 2:49:35 PM","40.797132065810246","-96.69083567715106","https://www.google.com/maps?q=40.797132065810246,-96.69083567715106"
"iPhone","8/17/26 2:49:13 PM","40.797138740177644","-96.6908367631465","https://www.google.com/maps?q=40.797138740177644,-96.6908367631465"
"iPhone","7/29/2026 06:13 PM","40.7971530363501","-96.6908412584247","https://www.google.com/maps?q=40.797153036350124,-96.6908412584247"
"iPhone","7/29/26 6:13:45 PM","40.797153036350124","-96.6908412584247","https://www.google.com/maps?q=40.797153036350124,-96.6908412584247"
"iPhone","8/4/26 8:43:35 PM","40.79714661337275","-96.69084339320956","https://www.google.com/maps?q=40.79714661337275,-96.69084339320956"
"iPhone","8/4/2026 08:43 PM","40.79714657112744","-96.69084344017791","https://www.google.com/maps?q=40.79714657112744,-96.69084344017791"
"Android","8/7/26 8:39:44 PM","40.8049285","-96.692279","https://www.google.com/maps?q=40.8049285,-96.692279"
"Android","2/21/2026 08:05 AM","40.807027","-96.6939224","https://www.google.com/maps?q=40.807027,-96.6939224"
"Android","2/21/2026 08:16 AM","40.8070127","-96.6939534","https://www.google.com/maps?q=40.8070127,-96.6939534"
"Android","2/9/2026 04:42 PM","40.807115","-96.6940086","https://www.google.com/maps?q=40.807115,-96.6940086"
"Android","8/6/26 12:06:17 PM","40.8090527","-96.695631","https://www.google.com/maps?q=40.8090527,-96.695631"
"Android","7/27/26 5:43:46 AM","40.8439943","-96.6966832","https://www.google.com/maps?q=40.8439943,-96.6966832"
"Android","7/27/2026 05:44 AM","40.8440025","-96.6966942","https://www.google.com/maps?q=40.8440025,-96.6966942"
"iPhone","2/11/2026 05:24 PM","40.7972987459791","-96.6967713213245","https://www.google.com/maps?q=40.79729874597913,-96.69677132132449"
"iPhone","7/28/2026 07:12 AM","40.8052187362746","-96.6979527149923","https://www.google.com/maps?q=40.80521873627463,-96.69795271499234"
"iPhone","7/28/26 7:12:06 AM","40.80521873627463","-96.69795271499234","https://www.google.com/maps?q=40.80521873627463,-96.69795271499234"
"iPhone","3/9/2026 04:27 PM","40.7997489713085","-96.6982758914715","https://www.google.com/maps?q=40.79974897130851,-96.6982758914715"
"Android","7/14/2026 09:57 AM","40.8114323","-96.6994806","https://www.google.com/maps?q=40.8114323,-96.6994806"
"Android","7/9/2026 04:02 PM","40.8112331","-96.6996344","https://www.google.com/maps?q=40.8112331,-96.6996344"
"Android","4/4/2026 07:45 AM","40.7979948","-96.6999096","https://www.google.com/maps?q=40.7979948,-96.6999096"
"Android","7/10/26 2:12:25 PM","40.8113565","-96.6999178","https://www.google.com/maps?q=40.8113565,-96.6999178"
"Android","4/26/2026 01:02 AM","40.7980304","-96.6999553","https://www.google.com/maps?q=40.7980304,-96.6999553"
"iPhone","1/29/2026 08:58 AM","40.7978348852603","-96.6999803507207","https://www.google.com/maps?q=40.797834885260315,-96.69998035072067"
"Windows","4/24/2026 06:58 PM","40.798132","-96.700005","https://www.google.com/maps?q=40.798132,-96.700005"
"Android","4/4/2026 07:46 AM","40.7979609","-96.7000155","https://www.google.com/maps?q=40.7979609,-96.7000155"
"Android","4/4/2026 07:47 AM","40.797946","-96.7000343","https://www.google.com/maps?q=40.797946,-96.7000343"
"Android","4/4/2026 07:50 AM","40.7979584","-96.7001471","https://www.google.com/maps?q=40.7979584,-96.7001471"
"Android","7/9/26 12:57:05 PM","40.8114023","-96.7002534","https://www.google.com/maps?q=40.8114023,-96.7002534"
"Android","8/18/26 6:20:07 PM","40.8112407","-96.700457","https://www.google.com/maps?q=40.8112407,-96.700457"
"Android","8/5/26 4:32:55 PM","40.8115663","-96.7005727","https://www.google.com/maps?q=40.8115663,-96.7005727"
"Android","8/12/26 4:42:45 PM","40.8110944","-96.7005933","https://www.google.com/maps?q=40.8110944,-96.7005933"
"Android","8/12/26 1:47:34 PM","40.8114509","-96.7005992","https://www.google.com/maps?q=40.8114509,-96.7005992"
"Android","7/31/2026 08:27 AM","40.8115087","-96.7006148","https://www.google.com/maps?q=40.8115087,-96.7006148"
"Android","4/3/2026 07:44 AM","40.8170531","-96.7006214","https://www.google.com/maps?q=40.8170531,-96.7006214"
"Android","8/20/26 6:18:20 PM","40.8112553","-96.7006228","https://www.google.com/maps?q=40.8112553,-96.7006228"
"Android","7/24/26 12:30:22 PM","40.8115362","-96.700631","https://www.google.com/maps?q=40.8115362,-96.700631"
"Android","7/24/2026 12:27 PM","40.8114864","-96.7006565","https://www.google.com/maps?q=40.8114864,-96.7006565"
"Android","8/6/26 4:30:33 PM","40.8115845","-96.7006704","https://www.google.com/maps?q=40.8115845,-96.7006704"
"Android","7/29/2026 09:13 AM","40.8111576","-96.7006809","https://www.google.com/maps?q=40.8111576,-96.7006809"
"Android","7/16/2026 02:45 PM","40.8112435","-96.700696","https://www.google.com/maps?q=40.8112435,-96.700696"
"Android","8/20/26 1:28:23 PM","40.8116165","-96.7007104","https://www.google.com/maps?q=40.8116165,-96.7007104"
"Android","6/26/2026 01:10 PM","40.8113344","-96.7007315","https://www.google.com/maps?q=40.8113344,-96.7007315"
"Android","7/24/26 3:57:33 PM","40.8117138","-96.7008022","https://www.google.com/maps?q=40.8117138,-96.7008022"
"Android","7/30/26 1:02:47 PM","40.8111785","-96.7008067","https://www.google.com/maps?q=40.8111785,-96.7008067"
"Android","7/23/2026 06:35 PM","40.7961497","-96.7008116","https://www.google.com/maps?q=40.7961497,-96.7008116"
"Android","6/23/2026 12:12 PM","40.81288","-96.7008449","https://www.google.com/maps?q=40.81288,-96.7008449"
"Android","8/6/26 5:42:10 AM","40.7959741","-96.7008765","https://www.google.com/maps?q=40.7959741,-96.7008765"
"Android","7/23/2026 09:06 AM","40.8116952","-96.700951","https://www.google.com/maps?q=40.8116952,-96.700951"
"Android","7/31/2026 08:28 AM","40.7960851","-96.7009837","https://www.google.com/maps?q=40.7960851,-96.7009837"
"Android","7/24/2026 12:15 PM","40.8115005","-96.7009905","https://www.google.com/maps?q=40.8115005,-96.7009905"
"Android","6/23/2026 09:57 AM","40.8115776","-96.701036","https://www.google.com/maps?q=40.8115776,-96.701036"
"Android","7/17/2026 02:27 PM","40.8115617","-96.7010588","https://www.google.com/maps?q=40.8115617,-96.7010588"
"Android","6/1/2026 09:19 AM","40.8113294","-96.7010611","https://www.google.com/maps?q=40.8113294,-96.7010611"
"Android","7/22/26 8:56:44 AM","40.8115649","-96.7011224","https://www.google.com/maps?q=40.8115649,-96.7011224"
"Android","7/1/2026 06:07 PM","40.810643","-96.7011877","https://www.google.com/maps?q=40.810643,-96.7011877"
"Android","8/18/26 2:27:56 PM","40.8112666","-96.7013048","https://www.google.com/maps?q=40.8112666,-96.7013048"
"Android","7/14/26 3:40:25 PM","40.8115917","-96.7014097","https://www.google.com/maps?q=40.8115917,-96.7014097"
"Android","7/14/26 3:35:09 PM","40.8115741","-96.7016438","https://www.google.com/maps?q=40.8115741,-96.7016438"
"Android","7/9/26 8:40:27 AM","40.8112311","-96.7016617","https://www.google.com/maps?q=40.8112311,-96.7016617"
"Android","7/14/26 3:32:53 PM","40.811369","-96.7017303","https://www.google.com/maps?q=40.811369,-96.7017303"
"Android","7/17/2026 03:54 PM","40.8112646","-96.7017349","https://www.google.com/maps?q=40.8112646,-96.7017349"
"Android","7/17/26 12:31:25 PM","40.8121084","-96.7017664","https://www.google.com/maps?q=40.8121084,-96.7017664"
"Android","3/31/2026 02:37 PM","40.815885","-96.7017833","https://www.google.com/maps?q=40.815885,-96.7017833"
"Android","7/10/26 4:03:15 PM","40.8113228","-96.7018097","https://www.google.com/maps?q=40.8113228,-96.7018097"
"Android","7/14/26 4:27:13 PM","40.8121124","-96.7018629","https://www.google.com/maps?q=40.8121124,-96.7018629"
